x y z
3.0124215287344214 4.830602472430567 1.919998493557956
2.950050519832489 4.237741174569238 1.9583382555464361
2.9822370768872357 4.046414453523631 1.9732330981720194
3.128322597773977 3.6787244089962394 1.9927981345062815
3.351517122789197 3.3471845407436254 2.024312256721305
3.496520384882025 3.1869027143113398 2.0241733706387213
3.6571380578040262 3.0344942313646355 2.0284755001988626
4.544977355465273 2.349749590504163 2.0647122139719793
4.959881293154728 2.108497400048498 2.0311361356048416
5.1740979274359145 1.990996184055132 1.999812188633889
5.585107775201374 1.8036135601167347 1.889292917143701
5.983322115795511 1.5920553089116112 1.7866555543243512
6.539733448539046 1.450583939743371 1.5040272556373706
6.794732173292223 1.4723660537035963 1.3752902942655967
7.343743154399501 1.5469119038641868 1.0706267872464177
7.581800088801643 1.5497613858043087 0.923932513883456
7.8133320884565265 1.5447295426034033 0.7651455334555206
7.9353107447413915 1.5406208898822307 0.7082236854967043
8.644575935638619 1.4616729862703215 0.47387969199893987
8.748116956464049 1.4573435599361328 0.4410497646169844
8.96968223962222 1.4442906803644826 0.4098929330589338
9.187289014224817 1.4146211002434255 0.37986086062287105
9.28518991916485 1.393780255233593 0.37171762301705136
9.576974992603162 1.3467753746522533 0.33010797696966443
9.673150825476444 1.3349669068331105 0.3101490931041142
10.020821809197244 1.2998358292905792 0.3133060144580342
10.16887658183818 1.2614005989857136 0.30516609281613416
10.372880091251101 1.2407824597435075 0.3166124367752774
10.568781058221099 1.207701234066942 0.3280847320067495
10.717318844974104 1.1736011977380363 0.32844601137856255
10.851606645718869 1.1173105946847173 0.33970588975205196
10.849509576956024 1.1185412595397155 0.33898186241751516
10.823560947796782 1.1244276020706394 0.33899883471465175
10.692309318796816 1.152318409216269 0.3320591662304704
10.636578785303492 1.1716586988266862 0.33124415248159744
10.55238013696514 1.1909217762191915 0.3312267089849077
10.254609412265335 1.2702781787536432 0.3327808975239823
10.152644299561665 1.2842996958226287 0.3403619356606007
10.036285934717217 1.3358195299076998 0.32675638193166123
9.916658654892384 1.37795801507938 0.31191267720278804
9.853558103048307 1.4000128472217872 0.3050497064156774
9.643592066853323 1.465580101645152 0.301760203967788
9.486774153952712 1.509953723078115 0.30382995469749674
9.384304281113065 1.5519480211264591 0.32402834811807035
9.231633044355911 1.600208968509297 0.38035760105011107
9.194721369225729 1.6108274541617549 0.3957644542934662
9.0806800294489 1.6347030348159484 0.45371050435208127
9.045055437529086 1.6400589893813597 0.47635345200778434
9.016489077647613 1.6446450101718542 0.4906126377847564
8.803099504680212 1.650694034676822 0.607909220276553
8.681430828085393 1.6872520038942325 0.6985119972959224
8.67227816862381 1.6885228023316712 0.6965633217194915
8.652879883500631 1.7263097553375273 0.7051660092440173
8.640382015192685 1.810031727049222 0.7265454823965989
8.675241202429733 1.8708443415294687 0.7466656391172335
8.630907955861773 1.8987030062829282 0.7807176436430956
8.640373889227938 1.9169825711214186 0.7578092272780625
8.647304794591127 1.9292571886497116 0.7881660430154152
8.72689845002875 2.0400747463462627 0.817191519398611
8.774710908900861 2.1623837446044663 0.7992111658610652
8.827361297751082 2.1881381477455113 0.7838319846151183
8.837330368802888 2.295376300751612 0.7871855214970251
8.840457275481196 2.3889412466829034 0.77392340583055
8.835203798187285 2.4644210988948467 0.7670896217654188
8.82230308600214 2.5247354518449763 0.7387154545601136
8.811119303324329 2.579016457908703 0.7332716068091445
8.712400904016729 2.74489225299405 0.6859887907579847
8.657695788297941 2.808749493002197 0.6621453630128917
8.58271374868049 2.8898396713152836 0.6348737102221214
8.467364743633816 2.967682691205183 0.6311421375628705
8.431865535649699 2.9462841792505 0.5957310729594893
8.36707709772886 2.9363758240783335 0.5870560225707877
8.167802705433044 2.8624677524970403 0.5115873308967269
8.12836346696377 2.839787515659755 0.49308939591830736
8.034809756311681 2.7757579051694004 0.4564718465220643
7.973342678224812 2.731287905463808 0.4414162786222855
7.911901088863926 2.687987866634752 0.4302886218887081
7.804106373668457 2.59137055385247 0.4153758066545188
7.746567573960659 2.5416349935880875 0.4151720369878429
7.5889976453706804 2.37381142271017 0.38391327083067117
7.530462291179562 2.3173905992625228 0.36432464941366827
7.4813789021292845 2.2661388948182255 0.32973741549194924
7.338666239246464 2.1361554719201363 0.25991680108645854
7.210449691606616 1.9977553687536824 0.23036631586928746
7.146518754640063 1.928973787511853 0.21287542272008797
7.074179257257509 1.8496302017202657 0.19119792314986261
6.96550049788239 1.7036067216813846 0.14159225833270295
6.887061777784247 1.629915737725086 0.12072636800743619
6.77552681516258 1.5025418019867063 0.10976721690894986
6.741700237370617 1.4496253823913694 0.11377681897144387
6.724634748583727 1.4297435931623772 0.1175103613314783
6.684419145079612 1.4028810588816079 0.12913540743143614
6.507062061554626 1.1093079823519174 0.15633445973506155
6.5590704586656265 1.017741284412609 0.15345715293073026
6.603688993911552 1.0038255696004663 0.15997353887765065
6.630344951927995 0.968059131031092 0.18313870878914829
6.639972995730739 0.944203085948673 0.1971268978057572
