x1 y1 z1 x2 y2 z2 x3 y3 z3 x4 y4 z4 x5 y5 z5
4.382357835885549 -1.9475683065633023 1.059979818769334 4.468021988006516 -1.6601188065922552 1.0541114282070942 4.538804811925598 -1.6849980049566424 0.8687177462036729 4.453140659804631 -1.9724475049276893 0.8745861367659125 4.5496435273098275 -1.8420601746292251 1.0018116871121923
4.438225823151479 -1.968245691424023 0.7887193857160424 4.530984401660359 -1.6829705345891477 0.7849869594476214 4.610898443047837 -1.7113248605325377 0.6038522631870306 4.5181398645389566 -1.996600017367413 0.6075846894554515 4.610860565291245 -1.8672911487724135 0.7386651538835494
4.427056340867157 -1.954705117080667 1.0883337810337408 4.532235602738822 -1.6737616457104931 1.0854897053301342 4.601424245612445 -1.7015431171916164 0.8999065122881726 4.496244983740779 -1.9824865885617904 0.9027505879917794 4.601269291721834 -1.8603286596724382 1.0313870336149566
4.44373566751771 -1.9636109031221043 0.8424589107513248 4.545240556795479 -1.6813230321689545 0.8392471564883573 4.629242418470712 -1.7135606096586495 0.6606290559702662 4.527737529192943 -1.995848480611799 0.6638408102332336 4.620697813804007 -1.8683537850216463 0.7965189473975914
4.537424969490829 -2.0505870956951204 0.808988549728236 4.634869666749095 -1.7669624395178893 0.8011409141230265 4.7720968888041435 -1.817880615025865 0.6648470076928652 4.674652191545877 -2.101505271203096 0.6726946432980747 4.719854095209778 -1.9545742040545433 0.8100556618286131
4.488893940027478 -1.898695810289564 0.8065515660949643 4.607698368241578 -1.623679374651386 0.7906938245914352 4.7365108485434595 -1.6873468041266648 0.6515758769984391 4.617706420329361 -1.962363239764843 0.6674336185019681 4.678151300484032 -1.8171632292131965 0.8007129244683828
4.514180163938102 -1.7098887499556772 0.7580671186124747 4.640607525944209 -1.4380527537146828 0.7470528876432849 4.775043487761338 -1.505909906078865 0.6154383784000872 4.648616125755231 -1.7777459023198594 0.6264526093692769 4.705486751831295 -1.6331642721361492 0.76195863913599
4.442902405380638 -1.5531410549639584 0.7674398610064743 4.636245762966607 -1.3237869673431968 0.7635606124926141 4.732521755651751 -1.4075513716616534 0.6095656197114718 4.539178398065783 -1.636905459282415 0.613444868225332 4.647119287196947 -1.5293469307364538 0.7522970464243123
4.411401655629335 -1.592887034902556 0.7984206731153731 4.571870461640819 -1.3395224009168987 0.7909290416132969 4.673801567416216 -1.4087388533726024 0.6333881504616597 4.513332761404733 -1.6621034873582596 0.640879781963736 4.609991335489589 -1.5416742248342787 0.7774591097692737
4.405923486018315 -1.8513170327096615 0.8378966073676679 4.514406936570167 -1.5716196989473277 0.8387582584602169 4.6256188075470765 -1.6142593935802774 0.6780915967178873 4.517135356995224 -1.8939567273426112 0.6772299456253384 4.590606640739959 -1.7619973792859476 0.8175463770414808
4.373815833114463 -1.9220115205658974 0.6335760359984859 4.378074396983468 -1.6222160995471953 0.6233500802977874 4.432015755405265 -1.6295467217978197 0.43090114725572065 4.42775719153626 -1.9293421428165218 0.4411271029564191 4.499199580133764 -1.7762257114005664 0.5592429085961652
4.373851659258849 -1.922243488296835 0.6332842199910781 4.378000789360492 -1.6224540036836186 0.6228415366796989 4.431862001609684 -1.629903721560956 0.43037473040236807 4.4277128715080405 -1.9296932061741723 0.4408174137137473 4.499152363273574 -1.776467128657574 0.5587927000459262
