x y z
4.60540597 -1.848049414 0.558766857
4.605100371 -1.847851327 0.558743195
4.6051499 -1.847769426 0.558852848
4.607251549 -1.848240913 0.56087802
4.60850678 -1.846951418 0.562991472
4.610379123 -1.845752757 0.570732042
4.612549652 -1.845849125 0.578479398
4.613636554 -1.843287288 0.582066256
4.616485579 -1.839157962 0.589458816
4.62100415 -1.835756491 0.6089893
4.622764115 -1.831765473 0.644697344
4.623368491 -1.829559181 0.699809019
4.623743722 -1.828260019 0.763980704
4.623205453 -1.826808675 0.828577627
4.621249455 -1.826397999 0.890553834
4.619896832 -1.826207012 0.938565426
4.617730904 -1.825507621 0.960414428
4.61536031 -1.822367065 0.947182854
4.613791141 -1.81656182 0.900215226
4.612990885 -1.812702142 0.830136699
4.614662855 -1.81325127 0.755047226
4.617465588 -1.816428454 0.690690557
4.620046641 -1.819367298 0.64548532
4.627199512 -1.816754767 0.618208294
4.630200898 -1.816430659 0.627700279
4.628650044 -1.813249987 0.677953849
4.624319808 -1.808181805 0.754661726
4.618939699 -1.803759631 0.841521674
4.612696823 -1.800793074 0.925131784
4.608167572 -1.800921288 0.992032691
4.605234753 -1.800154479 1.025510108
4.608574834 -1.796495338 1.021466038
4.605142646 -1.795880629 0.97509535
4.600709385 -1.795592026 0.90045618
4.599233611 -1.798193605 0.816034223
4.602165199 -1.802694175 0.737547234
4.608291236 -1.805190832 0.673557773
4.613559325 -1.808943747 0.643605977
4.616102932 -1.809271507 0.652429636
4.615966725 -1.808605526 0.705880477
4.614248946 -1.806014629 0.790611936
4.612086076 -1.799573476 0.889132364
4.610078106 -1.794765504 0.977893916
4.608485102 -1.794762162 1.038318084
4.608589397 -1.792074875 1.059253326
4.606962966 -1.789823855 1.035483108
4.603902484 -1.789461289 0.97638922
4.602709881 -1.79102456 0.893808957
4.603133887 -1.794159259 0.804066206
4.60684811 -1.801767368 0.724639758
4.613708661 -1.805751725 0.66216026
4.621285303 -1.808668517 0.636004615
4.623951071 -1.806729971 0.657747966
4.622655554 -1.801197221 0.724052145
4.620062252 -1.791007705 0.816461585
4.615308215 -1.786559659 0.912914078
4.612268198 -1.785082299 0.991181306
4.61143823 -1.785080686 1.032929405
4.610837216 -1.782491761 1.035985808
4.606671169 -1.780154417 0.994455711
4.600726992 -1.776539248 0.921681525
4.596859433 -1.777138742 0.835176981
4.593200094 -1.781588901 0.752803508
4.590078481 -1.784827464 0.680349689
4.587620525 -1.789237826 0.628440897
4.583441605 -1.790154392 0.598460921
4.58081506 -1.790879122 0.583565487
4.577653892 -1.79234944 0.574880366
4.575152331 -1.793254821 0.567209708
4.574017843 -1.793018835 0.558720183
4.574869977 -1.791355686 0.556234373
4.576323486 -1.789905085 0.555234453
4.579081536 -1.788851489 0.555810653
4.581835797 -1.788348812 0.557057005
4.583555944 -1.786541384 0.555611792
4.584182342 -1.786464856 0.555294881
4.584503955 -1.786623934 0.555354848
4.584687437 -1.78699218 0.555492063
4.584803529 -1.78706851 0.555362463
4.584939576 -1.787107742 0.55529524
4.585048772 -1.787098535 0.555305669
4.585093539 -1.787161733 0.55526726
4.585055997 -1.787170393 0.555228703
4.585042229 -1.787145725 0.555251235
4.585001671 -1.787147766 0.555292462
4.584907676 -1.787125373 0.555267104
4.584812567 -1.787066007 0.555248318
